"AREA_CODE","AREA_NAME","COMPONENT","SEX","AGE_GROUP","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047"
E38000240,NHS North Central London ICB - 93C,Population,persons,85,3639.000,3845.420,3836.394,3837.765,3510.814,3722.044,3995.944,4402.587,4349.709,4552.771,5316.601,5130.132,5050.800,5026.194,4921.858,4955.011,5027.293,5086.332,5283.543,5512.309,5646.506,5956.955,6146.371,6535.552,6582.226,6766.496
E38000240,NHS North Central London ICB - 93C,Population,persons,86,3444.000,3320.036,3517.233,3505.899,3506.388,3215.544,3412.947,3668.185,4044.229,4003.631,4195.477,4895.932,4736.030,4665.690,4642.915,4549.148,4581.274,4649.188,4707.356,4892.517,5106.644,5234.832,5524.699,5705.762,6068.589,6118.244
E38000240,NHS North Central London ICB - 93C,Population,persons,87,3037.000,3108.699,3007.601,3192.553,3189.925,3192.725,2929.961,3110.745,3348.740,3695.469,3665.853,3844.252,4483.118,4351.518,4289.761,4268.475,4184.990,4216.412,4279.974,4337.693,4511.107,4709.990,4832.227,5102.356,5274.957,5612.321
E38000240,NHS North Central London ICB - 93C,Population,persons,88,2632.000,2713.459,2789.625,2699.634,2874.692,2874.702,2878.025,2647.096,2808.693,3027.113,3343.819,3325.104,3490.274,4063.184,3963.982,3910.085,3889.766,3816.443,3846.323,3905.344,3962.970,4124.426,4306.964,4423.443,4672.898,4836.756
E38000240,NHS North Central London ICB - 93C,Population,persons,89,2351.000,2318.928,2399.749,2471.740,2403.487,2564.578,2562.292,2566.570,2368.809,2511.636,2709.528,2994.872,2986.860,3139.013,3645.530,3577.403,3531.430,3512.135,3448.829,3476.617,3530.235,3587.838,3736.108,3901.836,4011.905,4240.840
E38000240,NHS North Central London ICB - 93C,Population,persons,90 and over,9050.000,9093.823,9172.912,9330.335,9570.374,9728.003,10020.841,10273.753,10494.041,10515.560,10661.019,10970.591,11489.950,11935.906,12450.023,13348.778,14063.479,14617.442,15047.525,15333.623,15575.771,15812.374,16057.855,16389.720,16819.312,17295.600
E38000240,NHS North Central London ICB - 93C,Population,persons,All ages,1417144.000,1455139.680,1481431.916,1485974.820,1486117.630,1486435.359,1488780.033,1493456.399,1499055.718,1504845.020,1510758.824,1516771.141,1522795.495,1528668.910,1534368.622,1539968.369,1545449.388,1550719.775,1555761.466,1560495.810,1565016.695,1569295.413,1573334.825,1577133.952,1580703.026,1584138.970
E38000244,NHS South East London ICB - 72Q,Population,persons,0,21441.000,20768.961,20888.919,21076.679,21079.759,21186.326,21300.602,21376.979,21495.370,21626.453,21769.535,21909.028,22053.874,22211.610,22379.037,22555.972,22743.427,22939.513,23137.644,23332.492,23520.951,23690.997,23833.253,23950.551,24043.805,24119.848
E38000244,NHS South East London ICB - 72Q,Population,persons,1,19918.000,20957.411,20248.796,20190.794,20336.003,20336.812,20434.681,20545.445,20617.925,20727.254,20848.291,20980.695,21110.985,21246.808,21394.834,21552.159,21718.700,21895.285,22079.868,22266.211,22449.315,22626.208,22785.423,22918.043,23027.233,23113.777
E38000244,NHS South East London ICB - 72Q,Population,persons,2,20443.000,19602.590,20498.678,19624.035,19533.916,19672.817,19681.826,19778.619,19884.648,19951.789,20053.465,20166.161,20289.618,20412.150,20540.086,20679.853,20828.456,20985.972,21153.223,21327.851,21503.957,21676.820,21843.924,21993.887,22118.280,22220.682
E38000244,NHS South East London ICB - 72Q,Population,persons,3,20164.000,20134.372,19273.372,19937.442,19051.005,18967.403,19114.888,19137.562,19229.961,19328.688,19391.537,19487.189,19593.192,19709.520,19825.613,19947.353,20080.455,20222.181,20372.421,20532.053,20698.663,20866.628,21031.448,21190.539,21333.027,21450.967
E38000244,NHS South East London ICB - 72Q,Population,persons,4,20048.000,19877.361,19773.749,18797.877,19384.431,18522.650,18460.159,18619.870,18646.846,18730.863,18823.289,18882.491,18972.888,19073.225,19183.333,19293.945,19410.313,19537.767,19673.455,19817.467,19970.521,20130.277,20291.221,20449.040,20601.363,20737.552
E38000244,NHS South East London ICB - 72Q,Population,persons,5,20188.000,19833.924,19595.649,19341.833,18370.006,18927.713,18102.754,18061.179,18222.398,18247.691,18325.928,18413.731,18470.171,18556.621,18652.583,18758.052,18864.445,18976.588,19099.607,19230.456,19369.531,19517.494,19671.818,19827.114,19979.418,20126.361
E38000244,NHS South East London ICB - 72Q,Population,persons,6,20745.000,20095.339,19675.758,19295.423,19014.354,18073.614,18624.153,17830.760,17797.422,17955.077,17978.976,18052.814,18137.055,18191.342,18274.748,18367.401,18469.331,18572.593,18681.492,18801.093,18928.382,19063.802,19207.898,19358.225,19509.352,19657.534
E38000244,NHS South East London ICB - 72Q,Population,persons,7,20429.000,20630.207,19938.370,19384.372,18981.519,18708.002,17810.538,18355.676,17582.364,17551.259,17705.462,17728.227,17797.949,17878.918,17931.284,18011.969,18101.520,18200.125,18300.413,18406.407,18522.808,18646.799,18778.732,18919.213,19065.792,19213.008
E38000244,NHS South East London ICB - 72Q,Population,persons,8,20364.000,20298.557,20436.496,19640.525,19067.656,18675.549,18422.109,17565.423,18097.015,17337.658,17308.458,17459.319,17481.037,17547.050,17624.885,17675.473,17753.476,17840.169,17935.805,18033.223,18136.422,18249.875,18370.694,18499.377,18636.468,18779.476
E38000244,NHS South East London ICB - 72Q,Population,persons,9,20703.000,20221.022,20103.086,20121.033,19324.466,18762.794,18391.913,18158.236,17331.550,17846.072,17099.616,17072.151,17219.869,17240.548,17303.110,17377.960,17426.757,17502.305,17586.350,17678.992,17773.762,17874.305,17984.886,18102.730,18228.343,18362.242
E38000244,NHS South East London ICB - 72Q,Population,persons,10,20768.000,20565.897,20046.645,19823.954,19819.648,19046.922,18506.195,18155.633,17931.461,17127.494,17625.566,16891.567,16865.372,17010.144,17029.905,17089.461,17161.820,17209.082,17282.465,17364.078,17454.153,17546.608,17644.823,17752.862,17868.059,17990.914
E38000244,NHS South East London ICB - 72Q,Population,persons,11,21253.000,20590.850,20336.681,19723.580,19483.818,19482.474,18742.774,18223.910,17887.246,17669.605,16889.119,17370.464,16651.113,16626.403,16768.070,16786.866,16843.480,16913.265,16958.999,17030.110,17109.224,17196.606,17286.543,17382.196,17487.484,17599.813
E38000244,NHS South East London ICB - 72Q,Population,persons,12,20803.000,21099.624,20416.541,20058.789,19439.089,19205.976,19215.202,18506.477,18001.273,17672.915,17460.346,16700.210,17167.872,16459.797,16436.413,16575.467,16593.586,16647.599,16715.046,16759.482,16828.730,16905.701,16990.781,17078.576,17172.071,17275.066
E38000244,NHS South East London ICB - 72Q,Population,persons,13,20743.000,20735.985,20983.733,20223.407,19844.303,19237.757,19017.754,19037.520,18350.462,17853.387,17531.655,17323.179,16579.909,17035.998,16336.542,16314.090,16450.924,16468.389,16520.207,16585.639,16628.979,16696.586,16771.742,16854.867,16940.833,17032.604
E38000244,NHS South East London ICB - 72Q,Population,persons,14,20971.000,20714.282,20673.612,20808.835,20050.064,19670.748,19083.037,18876.599,18901.486,18232.128,17742.954,17427.961,17223.259,16496.782,16941.681,16250.315,16228.777,16363.490,16380.366,16429.983,16493.517,16535.772,16601.794,16675.178,16756.278,16840.541
E38000244,NHS South East London ICB - 72Q,Population,persons,15,20266.000,21115.992,20818.120,20668.273,20777.196,20037.758,19661.840,19088.581,18889.407,18916.086,18258.965,17774.721,17464.010,17261.772,16546.263,16982.915,16294.832,16273.926,16407.238,16423.642,16471.425,16533.496,16574.931,16639.762,16711.798,16791.592
E38000244,NHS South East London ICB - 72Q,Population,persons,16,19692.000,20481.451,21277.698,20851.554,20684.966,20792.674,20076.848,19704.700,19141.730,18947.446,18976.263,18330.561,17851.053,17544.428,17344.419,16638.869,17067.836,16382.305,16361.944,16494.001,16509.871,16555.931,16616.478,16657.090,16720.761,16791.568
E38000244,NHS South East London ICB - 72Q,Population,persons,17,19946.000,20021.771,20740.733,21349.913,20898.220,20744.503,20858.237,20172.641,19800.158,19245.911,19058.264,19089.943,18458.381,17984.586,17682.770,17484.414,16790.971,17210.559,16526.465,16506.648,16637.041,16652.247,16695.916,16754.277,16793.717,16855.802
E38000244,NHS South East London ICB - 72Q,Population,persons,18,19622.000,20477.989,20434.379,20768.454,21298.598,20868.546,20744.884,20867.516,20238.707,19867.143,19335.221,19159.958,19199.573,18594.966,18138.005,17850.125,17656.275,16991.777,17388.807,16716.106,16697.834,16823.226,16837.116,16875.747,16929.009,16965.657
E38000244,NHS South East London ICB - 72Q,Population,persons,19,17610.000,18512.965,18999.888,18329.164,18516.692,18987.274,18666.975,18593.777,18696.979,18289.209,17956.435,17520.510,17392.226,17457.496,16967.788,16600.458,16371.522,16205.733,15669.776,15982.450,15387.148,15376.547,15478.053,15487.320,15508.632,15541.420
E38000244,NHS South East London ICB - 72Q,Population,persons,20,18646.000,19454.807,20168.958,19966.938,19278.430,19488.987,20026.495,19758.510,19745.546,19870.438,19555.853,19189.730,18765.806,18660.020,18752.299,18279.069,17924.254,17701.211,17535.118,17021.503,17312.033,16679.622,16671.648,16772.015,16778.654,16788.725
E38000244,NHS South East London ICB - 72Q,Population,persons,21,19632.000,21593.456,22342.997,22646.203,22328.764,21698.256,21980.520,22651.679,22409.188,22444.571,22606.602,22352.627,21919.385,21466.563,21373.224,21500.475,20996.883,20616.152,20380.924,20195.884,19656.655,19948.455,19224.411,19217.143,19326.018,19330.838
E38000244,NHS South East London ICB - 72Q,Population,persons,22,23407.000,24718.610,26370.447,26725.275,27135.078,26820.613,26286.430,26703.614,27577.113,27333.886,27435.652,27669.054,27476.896,26927.264,26400.872,26313.790,26493.357,25910.364,25462.309,25195.111,24964.161,24345.670,24654.635,23755.179,23745.477,23871.658
E38000244,NHS South East London ICB - 72Q,Population,persons,23,27108.000,29480.956,30349.397,31107.976,31420.957,31988.902,31745.704,31331.918,31867.614,32921.032,32675.552,32839.433,33146.164,33000.134,32340.579,31730.257,31642.168,31874.250,31205.272,30681.668,30379.585,30098.078,29391.548,29719.876,28642.070,28626.785
E38000244,NHS South East London ICB - 72Q,Population,persons,24,30363.000,32211.521,33853.402,33826.765,34275.415,34661.028,35429.663,35306.684,34956.282,35555.244,36734.231,36492.901,36698.716,37054.877,36941.766,36205.211,35531.962,35441.504,35711.816,34983.283,34401.998,34075.278,33756.770,32987.262,33327.509,32125.060
E38000244,NHS South East London ICB - 72Q,Population,persons,25,32896.000,33562.034,34953.429,35607.551,35319.228,35682.146,36223.890,37166.791,37092.145,36754.923,37384.042,38620.952,38389.119,38618.518,38998.125,38909.117,38134.086,37431.104,37341.025,37632.985,36879.499,36270.145,35934.225,35597.449,34801.196,35144.888
E38000244,NHS South East London ICB - 72Q,Population,persons,26,33812.000,35401.101,35769.983,36389.240,36668.420,36335.511,36724.524,37394.658,38401.371,38332.271,38007.436,38652.696,39920.339,39697.322,39942.073,40336.075,40266.266,39469.898,38751.484,38663.174,38968.857,38204.257,37580.845,37242.420,36894.625,36086.796
E38000244,NHS South East London ICB - 72Q,Population,persons,27,33983.000,35952.668,37301.008,37016.077,37405.326,37524.655,37233.726,37652.713,38372.183,39397.204,39333.034,39020.285,39674.451,40958.783,40743.103,40999.317,41401.983,41348.527,40540.048,39814.382,39728.618,40043.862,39275.537,38645.523,38307.651,37953.866
E38000244,NHS South East London ICB - 72Q,Population,persons,28,34826.000,36034.868,37624.818,38350.093,37918.788,38248.830,38304.857,38064.230,38471.062,39205.746,40241.771,40182.240,39881.272,40539.793,41833.616,41624.299,41889.087,42297.676,42257.927,41442.255,40713.275,40630.056,40952.626,40183.874,39551.118,39215.611
E38000244,NHS South East London ICB - 72Q,Population,persons,29,34569.000,36709.819,37599.107,38468.301,39069.280,38637.281,38982.260,39007.027,38778.684,39157.276,39903.807,40946.494,40891.831,40600.411,41261.664,42561.878,42357.752,42629.305,43042.992,43014.219,42194.031,41462.770,41382.070,41710.397,40941.954,40308.071
E38000244,NHS South East London ICB - 72Q,Population,persons,30,35026.000,35097.586,36849.808,37085.367,37723.117,38312.337,37949.009,38322.260,38319.073,38095.991,38445.047,39172.414,40184.261,40133.273,39855.584,40494.499,41750.999,41555.991,41821.433,42222.192,42200.334,41405.706,40699.816,40623.612,40943.826,40203.225
E38000244,NHS South East London ICB - 72Q,Population,persons,31,34371.000,35522.575,35394.289,36478.637,36547.599,37107.924,37740.661,37446.135,37812.253,37768.846,37549.898,37874.350,38584.130,39568.538,39520.916,39255.572,39874.563,41092.615,40905.552,41165.465,41555.067,41538.893,40767.148,40083.457,40011.164,40324.214
E38000244,NHS South East London ICB - 72Q,Population,persons,32,34109.000,34822.910,35696.932,35082.796,35974.509,36017.755,36564.999,37245.841,36981.180,37323.984,37247.839,37033.348,37337.264,38030.837,38989.475,38945.465,38691.235,39292.718,40477.163,40295.941,40550.968,40930.493,40919.045,40167.864,39504.163,39435.803
E38000244,NHS South East London ICB - 72Q,Population,persons,33,33303.000,34345.657,34836.299,35207.836,34522.950,35352.680,35421.943,35966.879,36658.490,36403.810,36725.458,36623.422,36412.764,36698.472,37373.911,38305.919,38265.254,38022.182,38605.807,39756.387,39581.066,39830.646,40200.279,40192.713,39462.839,38819.244
E38000244,NHS South East London ICB - 72Q,Population,persons,34,32436.000,33508.019,34319.798,34385.605,34628.467,33975.616,34798.777,34899.667,35416.146,36099.740,35853.363,36157.336,36033.094,35825.233,36096.146,36755.385,37663.211,37626.138,37393.144,37961.046,39082.252,38911.947,39156.677,39517.984,39513.672,38802.671
E38000244,NHS South East London ICB - 72Q,Population,persons,35,30429.000,32159.148,33001.825,33395.350,33369.259,33586.098,33007.798,33823.865,33927.639,34404.277,35068.559,34832.349,35118.714,34983.871,34782.150,35037.638,35671.671,36544.681,36510.942,36289.003,36834.156,37911.560,37747.875,37984.146,38332.095,38329.999
E38000244,NHS South East London ICB - 72Q,Population,persons,36,30207.000,30261.570,31735.690,32191.549,32480.971,32453.144,32683.197,32175.185,32962.538,33054.667,33496.345,34143.441,33915.979,34186.712,34042.607,33846.522,34088.561,34699.783,35541.870,35511.185,35299.505,35824.995,36864.090,36706.031,36935.213,37271.460
E38000244,NHS South East London ICB - 72Q,Population,persons,37,29109.000,29974.406,29929.263,31016.139,31371.209,31642.080,31645.590,31892.895,31422.961,32173.589,32255.721,32666.264,33297.947,33078.521,33335.290,33184.201,32993.630,33223.526,33813.819,34628.253,34599.970,34397.408,34905.448,35910.392,35757.807,35980.363
E38000244,NHS South East London ICB - 72Q,Population,persons,38,28373.000,28964.625,29637.158,29361.191,30323.938,30655.546,30943.297,30979.819,31221.646,30772.552,31491.940,31565.721,31950.176,32567.855,32355.054,32599.728,32442.629,32256.008,32475.755,33047.636,33838.345,33812.651,33618.378,34111.330,35087.330,34939.352
E38000244,NHS South East London ICB - 72Q,Population,persons,39,27884.000,28192.852,28682.878,29061.514,28767.432,29682.011,30020.232,30327.243,30374.344,30600.646,30168.979,30861.627,30928.307,31290.632,31895.952,31688.631,31922.952,31760.522,31577.772,31789.217,32345.228,33114.929,33091.537,32904.641,33384.278,34334.683
E38000244,NHS South East London ICB - 72Q,Population,persons,40,27746.000,27622.287,27814.139,28096.925,28395.646,28135.458,29032.065,29378.094,29683.197,29729.083,29942.092,29526.500,30192.512,30252.708,30595.037,31186.200,30984.433,31208.693,31043.212,30864.802,31067.734,31606.578,32354.330,32333.165,32153.703,32619.752
E38000244,NHS South East London ICB - 72Q,Population,persons,41,27685.000,27493.026,27292.375,27285.264,27536.938,27813.370,27604.023,28488.333,28826.430,29121.640,29165.770,29367.526,28965.554,29608.616,29663.234,29987.972,30566.875,30370.325,30585.657,30417.690,30242.950,30438.532,30962.247,31690.984,31671.836,31498.824
E38000244,NHS South East London ICB - 72Q,Population,persons,42,27295.000,27397.054,27122.436,26762.535,26716.370,26981.766,27258.792,27096.532,27956.704,28279.295,28565.438,28607.829,28799.187,28409.711,29031.738,29080.578,29389.712,29957.338,29765.221,29972.682,29802.273,29630.698,29819.769,30329.663,31040.743,31023.712
E38000244,NHS South East London ICB - 72Q,Population,persons,43,26256.000,27076.238,27105.722,26674.610,26295.950,26252.246,26547.194,26828.801,26694.967,27527.144,27836.108,28114.851,28155.761,28337.964,27959.291,28562.774,28606.991,28902.176,29459.619,29271.687,29471.825,29299.441,29130.977,29314.031,29811.570,30507.229
E38000244,NHS South East London ICB - 72Q,Population,persons,44,24776.000,26057.150,26790.625,26687.406,26229.828,25867.453,25844.571,26167.557,26443.490,26327.744,27134.709,27431.979,27704.529,27744.280,27918.448,27549.018,28136.422,28176.599,28459.166,29007.740,28823.339,29016.941,28842.722,28676.743,28854.621,29341.141
E38000244,NHS South East London ICB - 72Q,Population,persons,45,24018.000,24546.451,25741.939,26330.228,26207.257,25760.222,25427.880,25423.457,25758.691,26023.620,25922.141,26705.016,26992.062,27258.293,27297.064,27464.159,27104.052,27675.736,27712.670,27983.866,28522.612,28342.432,28529.598,28355.217,28192.240,28365.112
